map_name,route_name_training,condition,key,route_name_actual,map.thisRepN,map.thisTrialN,map.thisN,map.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,map2.thisRepN,map2.thisTrialN,map2.thisN,map2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_text.stopped,consent_key_resp.keys,consent_key_resp.rt,consent_key_resp.started,consent_key_resp.stopped,text_2.started,text_2.stopped,journey_map_2.started,journey_map_2.stopped,routes_training.started,routes_training.stopped,text_3.started,text_3.stopped,training_resp.keys,training_resp.rt,training_resp.started,training_resp.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,journey_map.started,journey_map.stopped,route_actual.started,route_actual.stopped,text_actual.started,text_actual.stopped,response_2.keys,response_2.rt,response_2.started,response_2.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,ID (INITIALS and TODAYS DATE),date,expName,psychopyVersion,frameRate,compensated, 
,,green c,i,routes_actual/p3_L_blank_f1xR_tick_f1.jpg,,,,,,,,,,,,,1,9,27,12,,,,,,,,,,,,,,,,,,,,,,,,,,,446.6444285,None,446.1607692,446.6611526,e,3.667929489,446.6444285,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f2,e,routes_actual/p3_L_tick_f2xR_blank_f1.jpg,,,,,,,,,,,,,1,10,28,17,,,,,,,,,,,,,,,,,,,,,,,,,,,450.9462998,None,450.4641844,450.9802438,e,4.468929271,450.9462998,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green f2,e,routes_actual/p2_L_tick_f2xR_blank_f1.jpg,,,,,,,,,,,,,1,11,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0656113,None,455.5809655,456.0825705,e,8.314979954,456.0656113,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green f2,i,routes_actual/p1_L_blank_f1xR_tick_f2.jpg,,,,,,,,,,,,,1,12,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0199182,None,464.5521519,465.0547988,e,2.504791218,465.0199182,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,i,routes_actual/p1_L_blank_f2xR_tick_f1.jpg,,,,,,,,,,,,,1,13,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,468.1713533,None,467.7206264,468.2225058,e,1.849223945,468.1713533,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green c,i,routes_actual/p2_L_blank_f1xR_tick_f1.jpg,,,,,,,,,,,,,1,14,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,470.6725973,None,470.1883971,470.6892619,e,2.299991232,470.6725973,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f2,i,routes_actual/p3_L_blank_f1xR_tick_f2.jpg,,,,,,,,,,,,,1,15,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,473.6071294,None,473.1234982,473.6240162,e,7.457919511,473.6071294,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,i,routes_actual/p2_L_blank_f2xR_tick_f1.jpg,,,,,,,,,,,,,1,16,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,481.711217,None,481.2267512,481.7280148,i,7.348074463,481.711217,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green c,e,routes_actual/p3_L_tick_f1xR_blank_f1.jpg,,,,,,,,,,,,,1,17,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,489.6984536,None,489.2145202,489.7149748,i,3.428353445,489.6984536,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green c,i,routes_actual/p1_L_blank_f1xR_tick_f1.jpg,,,,,,,,,,,,,2,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,493.7667818,None,493.2822733,493.783455,e,4.428946379,493.7667818,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
